Zip,Median_Value_Per_SQFT_2017-09_to_2018_08_avg,Price_to_Rent_Ratio_2017-09_to_2018-08_avg,Sale_Price_2017-08_to_2018-07_avg
97233,214.5,14.4325,277416.6667
91607,499.4166667,20.2925,
53719,166.0833333,12.10833333,
47715,89.66666667,9.405833333,
94534,250.5833333,17.38,
21703,166.1666667,12.85666667,242966.6667
75087,117.75,11.88666667,286050
37217,116.4166667,11.5775,177800
24112,59.83333333,7.270833333,
98031,217.5833333,15.85416667,
76248,135,12.21333333,394141.6667
80209,480.4166667,21.42166667,681516.6667
97214,357.75,22.335,562033.3333
19114,146.1666667,12.11833333,191641.6667
8080,117.25,10.11333333,
30014,82,10.36916667,146058.3333
44039,100.4166667,10.86,187291.6667
32205,116.8333333,11.62833333,137258.3333
70806,119.3333333,11.20916667,
28358,59.83333333,8.034166667,
43613,67.58333333,8.209166667,79650
16101,52.83333333,8.7425,
80027,330.1666667,19.91083333,
37312,107.9166667,11.83916667,
32904,128.8333333,12.985,246691.6667
80010,262.4166667,13.4975,281850
2893,134.5,11.5675,197091.6667
10012,1770.166667,28.20166667,
60607,310.0833333,13.5925,401400
32578,150,14.28416667,
92570,195.25,15.07416667,337850
62269,140.4166667,11.29583333,
94061,1059.416667,30.8825,1463966.667
92374,235.4166667,15.99583333,359458.3333
93635,169.8333333,17.66916667,
1930,307.1666667,17.98083333,393508.3333
7666,228.3333333,13.64166667,371691.6667
48195,98.75,9.138333333,108091.6667
28031,147.8333333,14.45416667,
10801,300.1666667,12.94583333,
60612,212.5,11.57666667,
1604,157.75,11.68666667,204233.3333
48642,88.25,10.73833333,
23321,130.5,13.20333333,225116.6667
98203,285.1666667,16.4575,365841.6667
33029,188.0833333,13.28916667,402325
7202,157.4166667,14.39583333,
45036,115.5,10.8325,205566.6667
19901,109.9166667,11.745,
77381,125.5833333,11.96166667,327683.3333
40218,103.25,10.13416667,128158.3333
48312,123.75,10.99,176058.3333
23832,118.75,12.56916667,237033.3333
33905,111.6666667,10.10916667,173183.3333
61401,51.58333333,6.13,
77520,76.33333333,7.2975,
72204,51.66666667,8.27,
48313,128.0833333,10.98333333,171485.7143
25801,56.16666667,8.564166667,
98683,201.0833333,16.0025,350858.3333
56601,123.8333333,10.93833333,
28052,68.41666667,8.69,
34113,174.0833333,6.978333333,
80503,276.25,18.52083333,
85367,124.8333333,14.16083333,
37830,90.75,10.92166667,
95134,751.4166667,26.15583333,
92879,259.9166667,16.58666667,415958.3333
96001,163.6666667,15.26583333,
77354,120.8333333,11.97333333,294750
10705,266.1666667,14.375,
99163,188.8333333,13.69416667,
29301,72.25,9.451666667,
18951,143.5833333,13.91,241875
27511,146.5,15.44833333,265550
53402,125.8333333,10.67833333,
98121,700,21.6625,596491.6667
91362,392.4166667,19.06083333,796825
78415,83.66666667,7.840833333,
19606,99.83333333,11.04166667,
95380,204.1666667,16.07333333,
23059,151.0833333,15.1,372566.6667
91311,325.75,17.69333333,570457.1429
94531,223.4166667,16.4125,483808.3333
20815,535.3333333,19.65666667,917383.3333
77377,99.16666667,10.81333333,253900
60007,176.6666667,11.715,
55418,212.6666667,12.27083333,242683.3333
53132,145.4166667,10.7675,251125
90007,405.8333333,21.79833333,
92240,132.9166667,11.9875,203233.3333
92703,401,17.0625,486625
94401,872.75,24.61583333,977150
96786,445.5833333,23.1975,
95695,233.8333333,17.2575,335933.3333
30117,79.5,10.9925,133783.3333
8723,179.5,12.35583333,239000
55433,185.75,11.55416667,199458.3333
13502,78.41666667,7.326666667,
33713,155.4166667,11.33416667,175075
34683,160.6666667,12.95166667,267908.3333
90048,923,22.86666667,1511975
60565,158,12.49083333,352625
15701,93.08333333,10.65416667,
85339,112.4166667,14.4975,232450
62002,55.75,8.3625,
80017,206.0833333,13.7525,269483.3333
91701,296,17.96083333,511616.6667
85258,238.6666667,16.22166667,434083.3333
89178,145.5,16.685,275233.3333
34104,154.6666667,7.111666667,
78723,236.25,16.00166667,358600
64068,125.8333333,10.60083333,195275
77706,91.16666667,7.931666667,
97213,319.1666667,19.86,452758.3333
50310,133.25,9.811666667,155575
98002,209.75,13.99333333,
30341,190,14.39583333,314950
45103,103.75,10.23416667,
11040,427.4166667,17.01416667,634516.6667
34957,180.5833333,11.39416667,
37206,241.25,14.9025,344891.6667
40245,141.5,13.22916667,318641.6667
30342,248.1666667,15.73416667,
92707,389.3333333,16.77916667,448933.3333
14086,126.1666667,11.36666667,
34120,171.1666667,10.7575,
15236,119.8333333,11.57333333,
72653,78.5,10.73333333,
76131,103.75,11.11916667,214166.6667
48178,146.1666667,12.7725,
98229,246.5,18.59583333,
77571,103.4166667,9.3275,180775
78210,93,8.271666667,
33162,165.9166667,10.68583333,234125
85741,125,13.44333333,187466.6667
95765,217.75,17.73416667,492408.3333
20817,410.0833333,19.81416667,
27614,139.5,15.99333333,342391.6667
78108,103.25,10.88583333,237800
95401,370.8333333,16.54333333,
28079,113.6666667,12.88,245450
89521,204.5833333,17.665,
76013,109.0833333,10.68666667,193175
95835,197,16.86,
89113,152.75,16.21916667,285008.3333
19152,152.9166667,12.4775,203508.3333
37110,71.25,8.656666667,
79416,87.16666667,9.014166667,
74105,119,10.88583333,
76006,111.8333333,11.6425,
45150,110.3333333,10.66083333,
33169,144.8333333,11.19666667,
27540,137.5833333,15.14416667,307925
35209,210.25,14.23583333,309141.6667
32092,125.3333333,12.8225,274975
60107,142.9166667,10.0325,194133.3333
32065,101.8333333,12.0975,206683.3333
43214,200.3333333,13.3025,259741.6667
63130,115.8333333,12.67666667,
20010,529.75,19.06,632350
19083,185,13.4575,
30161,64.83333333,10.85583333,
98604,203.8333333,16.6475,351666.6667
48021,66.08333333,6.886666667,72225
34684,147.9166667,11.53833333,189366.6667
37814,91.33333333,9.939166667,
32541,238.6666667,14.53916667,
4103,198.5,11.88666667,
46033,115.75,12.17916667,343558.3333
55122,183.75,12.82916667,240600
2904,164.1666667,11.14666667,192983.3333
92107,679.75,22.32166667,814733.3333
80521,278.3333333,17.18083333,
46062,105,11.20166667,282591.6667
98926,172.0833333,13.7675,
77365,101.25,9.9075,224208.3333
94561,255.3333333,16.2475,465400
34287,115.25,9.9725,156533.3333
7731,182.75,12.75666667,317133.3333
94131,1140.083333,27.7975,1629025
33764,145.5,12.51166667,223575
6053,114.75,8.411666667,137575
78727,178.5833333,14.745,316316.6667
47304,63,9.073333333,
46074,109,11.60083333,
3038,156.5,12.2375,230628.5714
11357,608.6666667,29.24083333,
11756,283.5,12.345,407150
39532,86.83333333,10.16416667,
49417,147.5833333,12.70583333,193975
98116,491.3333333,23.73666667,
55109,160.6666667,12.44083333,220266.6667
27302,109.25,11.945,
77073,77,9.131666667,
76065,122.1666667,11.01583333,
77304,101.0833333,10.71916667,234566.6667
72032,84.41666667,11.4475,131658.3333
20746,172.0833333,11.24333333,
39120,64,8.738333333,
33801,94,9.6775,112508.3333
33709,127.1666667,10.39083333,
44133,106.4166667,10.3825,
45215,95.75,9.4925,
33071,166.8333333,12.96083333,363300
92612,479.4166667,19.25416667,707050
92264,219.25,11.93416667,333291.6667
93555,123.4166667,12.83833333,190116.6667
20735,176.8333333,12.38,270483.3333
90620,412,18.31083333,572775
19047,174.0833333,13.53083333,324291.6667
95688,269,17.45166667,
48071,113.6666667,8.951666667,123866.6667
94014,758.9166667,22.57083333,909750
32571,95.5,11.80166667,
93292,136.5833333,14.61333333,
37160,87,11.24666667,
32958,127.1666667,11.27833333,
90068,773.5833333,23.66833333,1370971.429
91505,554.9166667,20.38833333,735358.3333
98370,237.1666667,17.49166667,
92571,166.0833333,14.5,297308.3333
20170,247.5833333,16.78916667,459258.3333
20783,220.1666667,13.395,267266.6667
67203,81.91666667,10.30583333,107783.3333
93012,350,18.23833333,581866.6667
97211,318.6666667,19.71916667,468133.3333
86001,214.75,16.2325,
21136,165.75,12.415,242116.6667
75077,135.6666667,12.82583333,298166.6667
92867,379.1666667,19.19333333,700833.3333
7740,227.6666667,14.74333333,
2908,145.3333333,9.539166667,176800
85048,165.75,16.1875,324466.6667
46168,101.75,10.28666667,
71270,68.41666667,12.71166667,
33334,223.6666667,11.9175,280408.3333
72956,69.58333333,10.24,
84062,206.75,16.1875,291750
2816,184.8333333,12.39083333,233757.1429
49505,124,10.07166667,146625
91107,572.8333333,24.00583333,940133.3333
98144,471,22.64083333,703375
29841,77.66666667,10.15833333,116816.6667
21742,121,12.91416667,
77025,197.25,12.40416667,
94043,1067.833333,32.92166667,1469750
30060,107.1666667,10.03166667,172541.6667
30542,114.5,11.92666667,
33143,267.8333333,14.09333333,
28409,135.6666667,13.64583333,
48640,84.75,10.3325,
90032,491.5,18.98333333,554758.3333
78717,139.4166667,14.59833333,353766.6667
3301,152.4166667,11.865,
50401,92.5,11.16583333,
73012,104.4166667,11.465,207458.3333
54914,91,12.26666667,
33813,114.1666667,12.9375,212658.3333
49341,157.0833333,12.68416667,246566.6667
76227,123,12.03166667,238116.6667
93036,298.3333333,16.36666667,485833.3333
33903,113.5,9.795833333,
23229,178.3333333,14.6725,288650
93401,427.6666667,21.28833333,
65714,99.33333333,12.95083333,
32301,103.25,10.44333333,
56401,168.75,9.455,
33990,134.4166667,11.6975,213708.3333
62025,132,10.98583333,
77380,113.25,10.49666667,
40241,131.1666667,12.49833333,259666.6667
75230,200.3333333,13.92166667,561491.6667
80601,206,14.37833333,335891.6667
29456,107.75,10.98083333,178983.3333
91750,354.0833333,20.59916667,630533.3333
30030,285.6666667,15.49416667,424233.3333
53208,83.16666667,9.345,
50701,111.0833333,9.62,
81301,248.4166667,18.89416667,
37923,97.16666667,11.94666667,
38104,120.4166667,11.96333333,193683.3333
89183,152,16.04416667,243525
28211,209.4166667,17.02333333,417050
93458,231.6666667,15.58083333,
60543,120.25,10.45583333,237333.3333
60659,237.5833333,12.41583333,
32211,92.91666667,10.93416667,130166.6667
91206,479.9166667,21.44916667,
78628,138.8333333,13.50083333,317333.3333
94520,377.25,16.285,457891.6667
42001,79.33333333,10.89166667,
60060,140.1666667,10.56416667,225741.6667
60005,212.5,12.48166667,
71603,42.33333333,8.7125,
97236,197.9166667,14.83166667,302583.3333
28270,142.3333333,15.61666667,334783.3333
10305,386.8333333,19.66,478016.6667
46544,80.33333333,8.92,
36303,70.91666667,11.25833333,
1701,274.1666667,14.07916667,417908.3333
60446,117.5,9.600833333,178566.6667
22701,137.5,14.26916667,264891.6667
50322,134,10.54916667,192233.3333
8820,258.1666667,14.60166667,461425
28056,102.0833333,11.35,
98201,262.1666667,15.79583333,315641.6667
33803,113.3333333,11.10833333,156491.6667
84003,224.1666667,16.73166667,338400
85143,106.3333333,14.25583333,195141.6667
76132,124.4166667,12.41166667,
30308,270,12.58166667,262183.3333
40511,101.6666667,10.98583333,
60517,164.1666667,11.96666667,
33460,159.5,10.21666667,179800
33823,102.9166667,10.98583333,166308.3333
34608,87.91666667,10.80833333,142500
77093,84.33333333,7.150833333,
61107,67.83333333,8.64,
14304,82.58333333,9.014166667,
71901,73.83333333,10.555,
90807,401,20.11416667,607208.3333
36535,91.91666667,10.48166667,
90012,541.3333333,17.525,
19116,151.8333333,13.28833333,227175
33432,338.75,12.93,
32168,135.5,12.3075,210083.3333
37876,122.6666667,9.126666667,
20007,665,20.7575,981641.6667
42071,74.75,11.50166667,
47711,84,8.849166667,
77034,94.5,9.828333333,
85323,115,14.04166667,
15227,99.66666667,10.44083333,120736.3636
36832,95.16666667,11.9725,
66049,135.5,11.96416667,
29455,221.5,17.1375,342633.3333
37803,112.6666667,11.92333333,182516.6667
33705,132.25,11.10083333,
34134,266.3333333,11.35666667,419616.6667
1810,253.5,17.625,562791.6667
2886,176.4166667,11.67916667,
61614,79.16666667,9.091666667,
77566,106.75,8.930833333,209675
90033,422.75,17.54583333,
22102,350.0833333,17.64083333,
2150,292.5,12.96166667,311841.6667
19141,73.41666667,8.693333333,
92831,384.1666667,18.87916667,628150
84067,185.1666667,13.14,
96740,361.6666667,18.51333333,
14626,95.75,7.948333333,137408.3333
90806,395,18.05916667,501866.6667
14226,115.5833333,10.16333333,
2720,151.5,12.82916667,225283.3333
19426,155.5,13.75833333,297758.3333
24073,109.75,11.8325,
6340,145.75,11.355,
95116,558.75,19.49666667,648066.6667
29349,96,10.38166667,
93905,281.5,15.9025,
90063,410.6666667,16.27166667,
29642,103.3333333,10.9475,186391.6667
15146,98.41666667,10.36583333,
60101,167.0833333,11.14416667,223183.3333
30265,106.75,12.22166667,222200
98444,184.3333333,13.5925,233833.3333
55311,182.5833333,14.47916667,
85014,185.5,15.03833333,242933.3333
21227,159.6666667,10.59583333,193708.3333
95662,244.8333333,17.17,363541.6667
27804,73.58333333,10.70583333,
22630,148.75,14.26916667,211125
94952,477.5,22.35166667,
54016,152.6666667,14.7775,
1020,149.5,10.6925,175441.6667
92065,269.8333333,17.94416667,511800
28734,132.5,10.05916667,
84065,237.3333333,16.07583333,375358.3333
75252,149.9166667,13.76833333,
65401,88.33333333,12.58583333,
7109,197.6666667,13.11333333,
90001,340.5833333,13.67833333,362391.6667
79915,68.08333333,8.385833333,
34990,161.1666667,12.80916667,
84403,175.75,13.81416667,
40502,169.3333333,14.12583333,
74074,95.33333333,10.775,
92113,355.9166667,16.31916667,373175
78731,241.3333333,17.81,
95382,197.25,17.33,
59105,177.0833333,14.1725,
95209,171.4166667,16.65583333,334516.6667
87107,140.0833333,13.10166667,
91790,359.8333333,18.96333333,529658.3333
77389,108.9166667,10.72333333,308425
92203,168,12.57416667,
48152,132.8333333,12.1325,174933.3333
92629,526.4166667,21.01583333,922083.3333
43560,95.83333333,10.68,191775
94133,1252.75,24.09,
95661,238.5,17.6975,466150
81005,142.9166667,11.39916667,
19136,115.0833333,10.5675,139291.6667
92806,348.75,18.3725,601658.3333
97703,309.0833333,22.27666667,
42003,70,10.02083333,
91104,560.25,22.8275,800216.6667
14424,117,11.54916667,
68506,136.3333333,11.07166667,
12203,142.4166667,10.22583333,
22203,477.1666667,18.00583333,
68134,120.4166667,9.8225,
32810,118,11.22583333,155608.3333
58501,186.9166667,14.56333333,
77340,97.25,9.785833333,
33351,158.25,10.535,196600
90220,332.75,14.21,375275
48174,85.25,10.79833333,
20877,205.8333333,14.70416667,321650
77477,95.75,9.844166667,
32086,136.3333333,12.37583333,211183.3333
44281,107.8333333,10.93666667,177616.6667
30312,241.75,14.0625,288833.3333
43420,71.75,8.865,
3060,179.9166667,11.59166667,
85268,198.25,15.83333333,367100
95301,159,16.45583333,
28752,86.25,10.68916667,
21239,109.3333333,9.309166667,142450
33770,151.8333333,11.72333333,188566.6667
30068,167.6666667,14.59916667,378800
34652,84.33333333,9.245833333,
79763,83.66666667,6.395,
94526,556.25,23.83333333,
61821,96.91666667,9.638333333,
89135,201.4166667,17.31166667,418016.6667
31204,38.25,8.254166667,
74820,61,10.59833333,
29550,54.75,8.093333333,
30005,148,15.25333333,418183.3333
94941,821.25,23.825,1415033.333
23505,133.8333333,12.40083333,192700
95820,236.25,14.57833333,252258.3333
27205,85.66666667,12.6875,135783.3333
60532,163.9166667,12.28583333,
46142,99.25,10.67666667,
77382,128.0833333,11.94333333,346833.3333
68025,115.25,9.44,
49426,156.5,12.72583333,229950
19026,102.6666667,9.57,
93001,492.3333333,18.54833333,612770
48237,100.75,8.848333333,122450
55404,190.6666667,11.555,
55343,199,12.485,225416.6667
93245,142.5833333,14.39166667,
53216,60.66666667,6.735,
80111,275.6666667,17.505,596733.3333
95407,369.5,16.24833333,
85392,123.4166667,14.77083333,230791.6667
63108,162.4166667,13.95083333,276858.3333
96813,621.3333333,21.26083333,
98499,188,14.265,267200
60174,156.75,11.67333333,264566.6667
33317,180.6666667,12.45916667,288983.3333
27253,95.16666667,11.7275,
11105,683.5,28.97666667,
21212,175.5,12.71,
95901,157.0833333,14.6275,
95351,177.4166667,14.64333333,
98168,257.0833333,15.54833333,350383.3333
95361,203.1666667,16.9775,
23606,126.9166667,13.095,230675
23518,132.3333333,12.73666667,203341.6667
98662,186.5833333,14.88333333,
60046,115.0833333,9.9725,201450
76543,61.08333333,8.2825,
52601,69.25,8.925,
75238,187,13.9725,377375
91789,398.0833333,23.19916667,746350
97355,161.5,14.06583333,
10465,331.5,21.29166667,417375
43220,166.25,12.55166667,
55432,184.5,11.48583333,
32909,109.5833333,11.33166667,175750
80907,208.25,14.6475,257325
34689,142.5,12.69833333,227141.6667
60652,157.5833333,9.814166667,179475
67846,124.8333333,11.12333333,
78043,82.16666667,9.871666667,
80260,205.3333333,13.73833333,259550
24012,91.66666667,10.80333333,
75051,101.6666667,9.025833333,
32570,85.16666667,10.94333333,
34986,125.8333333,12.04833333,
29212,88.08333333,10.11166667,144208.3333
96002,163.0833333,14.95416667,
32312,140.25,13.20916667,
90038,724.1666667,21.15666667,
98290,276.5833333,18.755,485966.6667
85140,112.9166667,14.80833333,216975
30078,93.91666667,11.53166667,195363.6364
90230,655.5,21.16583333,
19138,89.33333333,8.6525,70583.33333
90242,374.25,17.765,491383.3333
32080,219.0833333,13.6675,321575
80917,159.5833333,14.7175,239858.3333
85203,139.6666667,15.275,231791.6667
77550,132.0833333,10.18583333,
29406,96.5,10.10083333,
46825,84.41666667,8.840833333,
94588,558.75,25.1375,941116.6667
97304,159.0833333,14.855,
44515,71.08333333,8.936666667,
44106,62.66666667,9.225833333,
21144,188.3333333,14.06,344775
32405,106.0833333,11.745,
98030,206.5,15.38,372358.3333
26301,59.41666667,7.99,
11364,612.9166667,24.91916667,
37664,89.5,11.425,
92270,208.4166667,12.14916667,
75033,128.3333333,14.02833333,391858.3333
48236,155.25,12.64583333,259766.6667
80120,279.5833333,16.6625,404225
53562,203.5833333,16.76916667,323933.3333
69101,93.16666667,10.63916667,
95945,235.75,18.46666667,
20901,317.3333333,16.06666667,425575
