Zip,PctPriceCut,DaysOnMarket,BuyerSellerIndex
14120,15.90909091,83,2.962962963
14075,17.28971963,87,4.074074074
14150,17.61658031,83,3.333333333
14224,17.73399015,85,4.444444444
14225,9.580838323,77,0.37037037
14215,12,98,5.185185185
14086,15.78947368,82.5,2.222222222
14304,16.90140845,91,4.814814815
14226,12.77777778,79,1.111111111
14127,21.17647059,97.5,9.259259259
14043,14.15929204,78,0.740740741
14227,8.791208791,84,1.851851852
14217,23.46938776,78,5.740740741
14223,16.17647059,72,1.481481481
14220,6.557377049,90.5,2.592592593
14228,24.29906542,80,7.037037037
14072,19.25925926,95,8.518518519
14206,17.10526316,91,5.740740741
14051,22.4137931,88,7.777777778
14052,20,84,6.296296296
14092,20,107,8.888888889
14006,29.03225806,123,10
14031,26.66666667,97.5,9.62962963
14032,15.25423729,97,6.666666667
14085,21.33333333,84,7.407407407
44646,21.21212121,58,3.125
44720,21.79487179,55,2.5
44601,14.54545455,74,3.75
44708,23.66863905,65.5,10
44685,18.78453039,63,5.625
44709,19.62616822,64,8.75
44641,22.22222222,63,9.375
44647,17.20430108,66,6.25
44705,15.09433962,61.5,0.625
44706,25.92592593,57,8.125
44718,17,76,6.875
44721,22.68907563,53,4.375
44614,18.82352941,59,1.875
44714,19.35483871,63,7.5
44710,18.03278689,61,1.25
44703,12.96296296,92.5,5
33908,13.42434585,118,5
34135,10.77720207,108,1.5625
33914,19.31385006,110,8.125
33919,15.37162162,98,2.8125
33904,17.3290938,98,4.375
33928,14.48516579,110,4.6875
33917,13.93728223,96,1.25
33905,17.28813559,106,6.25
33903,16.34241245,99,3.75
33990,17.43119266,87,2.5
34134,11.72022684,129,6.875
33907,10.91703057,91,0.3125
33913,19.35483871,123,9.375
33912,18.69369369,143.5,9.6875
33909,15.74344023,97,2.1875
33967,19.31464174,96,5.9375
33901,18.38235294,108,7.1875
33993,18.9701897,118,8.4375
33916,15.28384279,101,3.125
33936,13.96226415,79,0.9375
33991,22.12121212,113,9.0625
33931,10.85271318,122.5,4.0625
33971,15.81632653,90,1.875
33957,9.191176471,134,5.3125
33966,21.02803738,114.5,8.75
33974,19.08396947,106,7.5
33976,12.71186441,82,0.625
33972,21.05263158,101.5,7.8125
33956,25.37313433,133,10
33920,7.228915663,125,3.4375
33922,10.9375,131,6.5625
33924,5.095541401,216,5.625
61820,19.65811966,86,5
61821,19.12350598,75,1
61801,19.8757764,78,6
61822,21.64179104,113,8
61802,25,112,9
61866,17.94871795,90,7
61853,16.37931034,93,4
61874,17.85714286,87,2
61856,12.67605634,91,3
60957,25,121.5,10
29464,25.42694497,74,9.565217391
29445,18.75,60,2.173913043
29485,19.31589537,72,5.652173913
29483,24.5681382,70,8.260869565
29414,26.35869565,68.5,7.391304348
29412,22.35872236,70,6.956521739
29407,27.75665399,69,8.695652174
29461,17.30769231,69,2.608695652
29466,24.52531646,90,10
29456,15.96958175,58,0.869565217
29455,13.30977621,112,4.782608696
29486,19.9376947,68,3.913043478
29406,7.382550336,64.5,1.304347826
29418,12.82051282,59,0.434782609
29405,19.88950276,69,5.217391304
29403,19.31818182,80,6.52173913
29420,16.32653061,64,1.739130435
29410,20.89552239,63,3.47826087
29492,19.70149254,83,7.826086957
29401,14.08450704,104,4.347826087
29449,16.86746988,110.5,6.086956522
29451,18.59504132,149,9.130434783
29439,16.48351648,74,3.043478261
28269,16.47058824,47,1.363636364
28277,20.59925094,55,5.606060606
28027,18.93764434,55,4.545454545
29732,18.66295265,51,3.484848485
28078,21.26984127,57,7.121212121
29730,13.20754717,60,2.878787879
28216,16.73306773,48,2.121212121
28205,18.91891892,53,4.090909091
28215,12.5,49,0.454545455
28227,14.82758621,53,1.666666667
28210,19.48424069,55,4.696969697
28025,20.80200501,53,4.393939394
29720,16.19433198,79.5,6.96969697
28173,23.95982783,69,9.545454545
28262,14.28571429,44.5,0.303030303
28110,15.10791367,56,3.03030303
28117,25.0764526,77,10
28226,17.17791411,55,3.636363636
28213,16.56804734,43,1.060606061
28105,17.29957806,48,2.272727273
28212,10.89108911,45,0.151515152
28054,9.31372549,54,0.606060606
28115,24.23398329,64,9.242424242
28273,17.20930233,45,1.818181818
28208,15.97938144,59,3.787878788
28092,15.34653465,80,6.363636364
28625,14.60674157,83,6.212121212
28214,16,46,0.757575758
29710,17.66917293,70,6.818181818
28677,18.46153846,71,7.575757576
28031,23.29113924,57,8.03030303
28052,21.60493827,71,9.393939394
28079,21.72523962,52.5,5.909090909
29708,19.6969697,65,7.727272727
29715,18.36065574,59,5.151515152
28211,20.97378277,56,6.515151515
28270,20.15503876,59,6.666666667
28056,19.67213115,56,5.757575758
29745,16.29955947,65,5.303030303
28209,15,50.5,0.909090909
29707,20.83333333,67,8.333333333
28146,21.96531792,63,8.939393939
28278,21.07023411,60,7.424242424
28104,26.78571429,59,8.484848485
28081,15.13157895,55,2.424242424
28203,21.48148148,62,8.181818182
28012,25.52083333,73,9.848484848
28144,13.93939394,77,4.848484848
28083,20.14925373,52,4.242424242
28147,17.70833333,60.5,5.454545455
28112,15.55555556,60,3.939393939
28037,16.62049861,78.5,7.272727273
28120,15.82733813,52,1.96969697
28202,21.17647059,68.5,8.636363636
29706,18.46153846,93,8.787878788
28036,18.45493562,73,7.878787879
28034,11.42857143,55,1.515151515
28075,21.46341463,52,5
28164,21.875,65,9.090909091
28023,13.92405063,53.5,1.212121212
28016,9.302325581,62,2.575757576
28021,9.87654321,67.5,3.333333333
28134,17.94871795,50,2.727272727
28204,31.66666667,49,6.060606061
28166,21.4953271,76,9.696969697
28207,13.39285714,63,3.181818182
22903,10.38251366,72,0.909090909
22901,15.05791506,68,2.727272727
22902,17.44966443,63.5,5.454545455
22911,11.11111111,77,3.636363636
22963,16.49484536,86.5,8.181818182
22968,14.28571429,74,4.545454545
22932,6.956521739,77,1.818181818
24590,18.51851852,95.5,10
22923,16.32653061,105,9.090909091
22936,12.06896552,83.5,6.363636364
22947,10.43478261,146,7.272727273
37421,15.85760518,58,3.75
37343,15.24163569,55,2.083333333
30736,16.72862454,59,4.583333333
37363,20.79207921,65.5,7.5
30741,19.42446043,73,8.333333333
37415,15.81920904,56,2.916666667
37379,15.59139785,66,4.166666667
37412,11.42857143,56,1.25
37405,18,66,6.25
37411,12.61261261,63,2.5
30728,17.9245283,108,8.75
37416,10.98901099,56,0.833333333
37377,22.22222222,83,9.583333333
30707,16.66666667,70.5,5.833333333
37406,11.5942029,69,3.333333333
37327,10.25641026,117,5
37341,9.638554217,68,1.666666667
37404,11.26760563,53,0.416666667
37397,15.09433962,99.5,6.666666667
30752,15.38461538,92.5,7.083333333
37347,13.63636364,87.5,5.416666667
37419,20,72,7.916666667
30739,19.23076923,122.5,10
37302,21.42857143,74,9.166666667
60657,18.8466948,76,1.262458472
60614,19.38426454,85,3.255813953
60640,20.81447964,73,1.694352159
60647,22.55125285,68,1.561461794
60618,24.6628131,76,5.049833887
60613,24.22360248,75,4.352159468
60629,19.14893617,87,3.355481728
60625,23.28358209,77,4.418604651
60610,19.66966967,78,2.093023256
60619,21.59468439,134,8.239202658
60611,15.64417178,102,4.186046512
60617,18.32298137,121,6.312292359
60620,21.61290323,113.5,7.906976744
60634,31.91011236,83,9.169435216
46307,22.73781903,66,1.428571429
60016,25.80645161,78,6.661129568
60628,19.21052632,130,6.976744186
60626,21.31147541,84,4.318936877
60649,17.85714286,123.5,6.179401993
60616,16.42335766,78,1.129568106
60622,21.33891213,72,1.727574751
60615,20,114,7.093023256
60641,26.92307692,79,7.408637874
60453,26.56903766,89,8.77076412
60660,22.1402214,80.5,4.38538206
60056,32.69689737,77,8.205980066
60085,12.12121212,79.5,1.063122924
60637,14.58333333,101,3.820598007
60148,22.51308901,69,1.794019934
60608,17.37089202,88.5,2.956810631
60004,31.54506438,83,9.102990033
60402,21.9269103,86,5.747508306
60638,28.96341463,81,8.338870432
60639,19.31034483,85,3.189368771
60073,23.88392857,73,3.488372093
60630,26.84824903,74.5,6.378737542
60643,20.12383901,107,6.943521595
60411,17.80821918,118,5.946843854
60804,19.8630137,91,4.983388704
60435,25,66,2.558139535
60623,18.33333333,90,3.455149502
60632,16.15384615,93.5,3.222591362
60506,23.69337979,69.5,2.292358804
60115,21.88841202,71,1.827242525
60126,25.58139535,83,7.3089701
60201,19.79522184,86.5,3.887043189
60014,24.94481236,71,3.42192691
60440,23.41137124,70,2.259136213
60605,20.95238095,86,4.717607973
60089,31.71355499,75,7.508305648
60010,22.85395764,114.5,8.737541528
60609,11.11111111,90,2.225913621
60123,18.82352941,65.5,0.398671096
60505,22.87234043,76,3.388704319
46383,25.46296296,72.5,4.485049834
60462,25.79710145,73,4.916943522
60062,24.81617647,91,8.305647841
60645,23.1441048,84.5,6.544850498
60067,26.85714286,94,9.468438538
46410,20,80.5,2.6910299
60193,28.17337461,70,5.348837209
60651,18.69158879,85,2.857142857
60188,24.43438914,68,2.325581395
60477,26.12612613,78,6.843853821
60025,21.03092784,94,6.411960133
46368,19.20529801,72,0.96345515
60120,22.70916335,70,1.96013289
60707,30.31496063,86,9.368770764
60563,26.99386503,70,4.750830565
46385,27.27272727,68,4.219269103
60540,23.55769231,78.5,5.249169435
60653,22.94117647,99,8.139534884
60654,19.39546599,78,2.059800664
60090,24.78991597,73,4.15282392
60644,10.44776119,99,3.023255814
60302,24.50704225,87,7.541528239
60409,17.88617886,119.5,6.112956811
60068,28.77358491,93,9.568106312
60031,31.30990415,82.5,8.936877076
60074,25.60553633,73,4.817275748
60047,25.31194296,104,9.401993355
60030,29.71175166,84,9.003322259
60564,31.45833333,83,9.069767442
60103,21.875,69,1.295681063
60137,26.66666667,81.5,7.674418605
60202,16.99029126,74,0.830564784
60504,20.8,66,0.797342193
60586,19.36619718,66.5,0.49833887
60607,17.03910615,72.5,0.697674419
60612,17.57575758,77,1.196013289
60007,26.78571429,73.5,5.980066445
60565,21.93548387,74,2.458471761
60107,26.8370607,68,3.720930233
60543,22.6744186,68,1.661129568
60659,21.62162162,85,5.315614618
60060,20,75,1.760797342
60005,26.4604811,86,8.438538206
60446,22.07792208,69,1.395348837
60517,29.32692308,71,6.146179402
60101,21.6,80.5,3.687707641
60532,28.44827586,76,7.142857143
60174,21.45015106,79.5,3.289036545
60046,28.25484765,86,9.03654485
60652,18.75,91,3.986710963
60525,21.63265306,76.5,2.790697674
46342,15.08379888,71,0.431893688
53142,13.02083333,52.5,0.066445183
60169,27.46781116,70,5.149501661
60098,22.47191011,88,6.710963455
60441,23.79032258,70,2.624584718
60451,17.37288136,71,0.564784053
60050,20.44728435,71,1.096345515
60142,26.33451957,80,7.209302326
60714,23.55371901,81,5.880398671
60189,21.42857143,77,2.724252492
60631,26.66666667,73,5.681063123
60527,16.70702179,92,3.156146179
60656,21.25,68,0.996677741
60515,21.02102102,87,5.083056478
53140,14.16666667,60,0.166112957
60035,24.67811159,132,9.50166113
60438,20.42553191,100,6.611295681
60076,25.30612245,77,6.013289037
60110,21.69312169,70,1.495016611
60102,25.54347826,75,5.481727575
60139,20.12195122,72,1.22923588
60181,25.65445026,71,4.019933555
60516,24.90118577,72.5,4.086378738
60621,20.3125,149.5,7.607973422
60133,22.27272727,70.5,1.926910299
60099,21.84466019,82,4.551495017
60423,27.65957447,84,8.637873754
60048,27.15736041,102,9.734219269
60134,26.19808307,76.5,6.34551495
60601,16.66666667,110,4.850498339
60061,25.80645161,78,6.661129568
60077,27.27272727,84,8.53820598
60510,25.46296296,76.5,5.780730897
60185,23.65145228,80,5.61461794
46304,21.25,82,3.588039867
60018,22.58064516,81,5.11627907
60655,31.25,85,9.302325581
60636,17.14285714,94.5,3.621262458
60646,28.29268293,83.5,8.671096346
60187,26.83982684,79,7.275747508
60559,17.58241758,68.5,0.365448505
60544,19.90291262,65,0.598006645
60452,26.3681592,77,6.777408638
46322,23.68421053,57,1.528239203
60091,20.78853047,92,5.714285714
60827,22.80701754,133,8.970099668
60051,26.31578947,78.5,7.009966777
46375,16.66666667,60,0.199335548
53144,17.20430108,59.5,0.23255814
60002,25.09505703,96,8.837209302
60642,21.51162791,69,1.162790698
60015,21.8579235,110,7.840531561
60087,18.33333333,72,0.863787375
60156,29.62962963,65,4.518272425
60467,21.97309417,75,2.657807309
60172,27.65957447,73,6.478405316
60466,19.16666667,97,5.282392027
60538,32.55813953,62,5.182724252
60561,24.13793103,68,2.19269103
60013,25.61983471,72,4.451827243
60706,29.65517241,81.5,8.604651163
46321,22.37762238,70,1.893687708
60459,32.44680851,89,9.700996678
60108,26.74418605,72,5.415282392
60560,21.30434783,73,1.860465116
60178,13.66120219,75.5,0.73089701
60053,31.27753304,76.5,7.774086379
60448,24.61538462,78.5,6.079734219
60406,15.38461538,95,3.322259136
60803,25.21008403,80,6.810631229
60426,19.19191919,127.5,6.877076412
60487,23.72881356,74.5,3.853820598
53143,11.11111111,70,0.299003322
60443,19.39393939,97,5.581395349
60008,32.20338983,74,7.441860465
60439,22.13114754,78,3.554817276
60450,18.32061069,96.5,4.684385382
60431,23.22274882,69,2.026578073
46324,24.35897436,88,7.641196013
46323,20.54794521,73,1.594684385
46311,31.70731707,62.5,5.016611296
60430,19.56521739,86,3.521594684
60661,33.33333333,64,5.448504983
60194,22.22222222,71,1.993355482
60124,23.48993289,100,8.471760797
60175,25.37313433,102.5,9.335548173
60419,19.37172775,131,7.043189369
60177,23.69668246,70,2.591362126
60502,19.67213115,67,0.631229236
60473,20,85,3.65448505
60045,18.22222222,143,6.744186047
60130,26.1682243,71.5,4.651162791
60491,27.14285714,90,9.202657807
46319,13.92405063,59,0.132890365
60513,27.16049383,70,4.950166113
60153,19.67213115,82,2.823920266
60403,13.63636364,68.5,0.265780731
60160,14.28571429,77,0.930232558
60093,18.97106109,133,6.910299003
60154,29.16666667,80,8.172757475
60465,22.97297297,74,2.990033223
60106,14.47368421,69.5,0.332225914
60805,24.81203008,100.5,9.136212625
60585,34.25925926,77,8.372093023
60140,20.43010753,91,5.548172757
60164,23.85321101,88,7.475083056
60304,34.07407407,87,9.601328904
60404,23.07692308,73,2.92358804
46356,22.02380952,74,2.491694352
60542,24.44444444,68.5,2.524916944
53158,21.37931034,58,0.764119601
60546,24.26470588,95,8.504983389
60084,27.3255814,83,8.405315615
60436,23.68421053,69,2.126245847
60070,30.43478261,91,9.634551495
60118,26.70807453,93,9.26910299
60131,26.2295082,88,8.571428571
60104,15,113,4.784053156
60521,20,114,7.093023256
60490,24.22360248,76.5,4.88372093
60432,11.84210526,74,0.531561462
46303,21.32352941,66,0.897009967
60455,22.22222222,105.5,8.03986711
46408,26.08695652,141,9.867109635
60417,19.31034483,111,6.57807309
60478,12.38938053,107.5,3.920265781
46373,23.23943662,76.5,3.953488372
60415,23.63636364,75,3.787375415
60429,19.27710843,107,6.212624585
46403,22.85714286,105,8.272425249
60463,27.08333333,81,7.940199336
60433,13.95348837,89,2.358803987
60191,26.02739726,77,6.511627907
60026,29.6,93,9.667774086
60526,27.84810127,84,8.704318937
60555,20.86956522,72,1.362126246
60458,30,78,8.106312292
60192,22.22222222,80,4.252491694
46310,20,100,6.445182724
60445,16.94915254,86,2.425249169
60471,11.25,98,3.089700997
60457,18.60465116,77,1.46179402
60503,29.37062937,61,4.053156146
60447,19.04761905,66,0.465116279
60020,21.40077821,84,4.584717608
60481,23.40425532,93,7.707641196
60033,14.58333333,91,2.757475083
60482,24.03846154,76,4.617940199
60152,26.47058824,80.5,7.342192691
60548,21.50537634,81,3.754152824
60633,31.08108108,124,10
60523,20.94240838,111,7.242524917
60545,21.27659574,84,4.285714286
60558,22.85714286,96.5,7.80730897
60176,35.71428571,72,7.176079734
60410,22.30215827,84,5.647840532
60554,27.19298246,79.5,7.574750831
60712,18.04511278,94,4.119601329
46405,11.36363636,98,3.122923588
60097,22.12389381,76,2.890365449
60143,23.58490566,69.5,2.159468439
60305,14.92537313,88,2.392026578
60190,30.76923077,70.5,6.245847176
60171,32.14285714,81,8.903654485
60534,16.27906977,81,1.627906977
60475,23.80952381,105,8.803986711
60044,22.44897959,102,8.006644518
60428,19.73684211,97,5.913621262
60464,28.68217054,115.5,9.933554817
60422,26.47058824,127,9.833887043
60041,30.18867925,95,9.800664452
60514,26.8907563,91,9.235880399
60119,30.14705882,87,9.435215947
60416,17.5,75,1.029900332
60442,18.18181818,88,3.056478405
60012,24.8,98,8.870431894
60081,31.34328358,93,9.76744186
60083,24.59016393,85.5,7.375415282
53168,9.090909091,59,0.033222591
60425,20.75471698,90,5.382059801
53181,17.9245283,71,0.664451827
60449,23.21428571,94,7.740863787
60501,21.21212121,132.5,7.873754153
60042,28.28282828,71.5,6.046511628
60069,24.80620155,129,9.534883721
60401,17.39130435,112.5,5.514950166
60022,16.78832117,113,5.215946844
60195,18.18181818,77,1.328903654
60136,26.58227848,83,7.973421927
60096,21.53846154,88,5.813953488
53179,10.16949153,62,0.099667774
60480,32,76.5,8.073089701
60408,23.25581395,81.5,5.84717608
60021,18.60465116,116,6.279069767
60461,31.25,118.5,9.966777409
60184,26.08695652,194.5,9.900332226
45011,18.70669746,60,4.17721519
45044,17.86941581,71,7.215189873
45013,21.14695341,64.5,7.46835443
41042,17.35849057,60,3.417721519
45140,22.16358839,64,7.594936709
45040,20.17738359,60,5.189873418
45069,18.09210526,56,1.64556962
45238,12.76595745,56.5,0.379746835
45014,16.83673469,53,0.632911392
45231,20.90909091,62,5.949367089
45211,15.63981043,61.5,1.898734177
41017,23.52941176,61,7.341772152
45036,22.08333333,59,5.82278481
45103,24.60732984,59,6.708860759
45150,18.58974359,61,4.430379747
45215,25,74,9.620253165
45005,16.57142857,61.5,3.164556962
45230,16.14349776,57,1.012658228
41011,21.23287671,72,9.240506329
45239,19.11764706,63,5.443037975
45236,18.71345029,54,1.772151899
41018,17.24137931,59,2.53164557
45042,12.24489796,70,3.924050633
45240,11.88118812,59.5,0.886075949
45244,27.41935484,58,6.329113924
41051,19.11764706,56,2.405063291
45212,16.23931624,57,1.265822785
45039,15.01706485,64.5,2.784810127
45241,12.4137931,54,0.126582278
45248,18.40490798,58,2.278481013
45202,16.38655462,82,7.088607595
45247,19.56521739,64.5,6.455696203
45237,16,82,6.582278481
41071,17.6,68,6.075949367
45066,19.41747573,55,2.151898734
45224,15.88785047,70,5.063291139
45242,19.52380952,57.5,3.291139241
45102,16.66666667,56,1.392405063
45255,13.53383459,58,0.506329114
45208,22.56410256,64,7.848101266
47025,16,71,5.569620253
45056,13.63636364,67,3.037974684
45227,21.16788321,58,4.683544304
