Zip,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
84115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185900,188200,188400,198400,202500,198400,203300,184100,184200,171100,192700,202200,214700,205700,196900,193900,197100,200700,206600,2.08E+05,210900,208500,2.11E+05,2.06E+05,196300,211700,216900,238300,228800,231300,230700,232400,238300,240100,239100,2.35E+05,235300,242300,258100,262600,250400,249300,247300,256400,234100,228800,250300,270100,283600,277900,277600,275600,276900,283300,279600,
98373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205200,2.08E+05,193300,191900,185700,193300,190300,228200,225400,221800,193800,191900,174200,169400,1.64E+05,185200,200300,210600,204800,183300,1.86E+05,205600,221700,211500,205400,199700,207400,205800,212900,206300,206600,187600,195300,1.95E+05,211400,212900,223300,229100,234300,228700,221800,219600,224700,235100,248400,264800,254500,245200,236600,245200,242600,249500,254600,264700,255500,252800,249800,2.50E+05,249200,258900,259600,264200,257100,2.62E+05,261400,2.69E+05,274400,278300,274400,273100,282600,289900,286300,286900,293200,301900,298700,303100,326700,340900,361700,352100,345900,330400,331300,328900,325100,311700
75218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264100,253700,257200,275300,270800,274900,259800,2.70E+05,261800,270300,271400,297800,307800,316900,3.06E+05,296700,286700,266800,272500,279500,297700,294300,291400,293500,293500,295600,294900,302900,3.07E+05,309700,310400,316600,326500,325500,326100,358600,388800,384800,354600,338600,355100,351300,354400,349800,335600,3.18E+05,318700,350600,368400,357200,354300,352200,364600,351800,3.50E+05,365100,372100,
22041,337600,335700,353600,310400,307300,287800,281300,289800,276700,274600,257300,263400,246500,248400,237200,252900,252500,2.69E+05,269600,268500,268100,261200,274800,241300,2.46E+05,224600,257800,253100,264500,2.52E+05,265100,251400,2.49E+05,244600,255800,270600,266800,273100,259900,244200,2.25E+05,231200,254900,245600,228900,205800,228100,237400,260300,252200,260500,236900,251200,268300,284700,278100,2.87E+05,280200,308500,2.92E+05,328600,297400,303700,311400,310700,315900,315300,331600,334600,301700,284400,278800,2.81E+05,304700,298200,296900,284600,266300,273700,274400,2.70E+05,271900,2.79E+05,299800,309800,284200,276200,285800,312200,360500,331100,318300,273300,2.95E+05,3.07E+05,312600,283300,279200,260600,2.76E+05,275500,283400,282600,277600,285500,288400,282900,262300,269200,282600,305500,282500,2.69E+05,264500,274600,291300,302900,353700,359600,340800,305200,298800,311900,286300,281400,
72015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106800,116500,116500,122300,1.22E+05,123300,120800,122700,1.25E+05,126300,126200,123500,110700,110100,111600,118900,122800,1.23E+05,131600,130300,133600,1.32E+05,1.34E+05,129700,122200,120900,123300,1.36E+05,136300,139800,
95219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203100,201400,198500,1.93E+05,200700,201900,211200,215800,234100,244200,242300,243600,247200,269900,267100,2.80E+05,258200,272700,270300,273500,278600,264600,290700,283700,310600,312700,316300,303700,303300,307800,292300,295800,290100,311600,311800,318200,317700,3.18E+05,3.23E+05,325200,323600,320200,304700,310600,313900,334600,333700,347600,348100,343500,337300,341700,352800,353200,349300,345800,340500,337200,343700,353900,370600,375300,381200,381900,372600,386500,379300,383600,360100,376500,400100
55448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179800,178200,1.76E+05,177300,171700,182800,174500,1.73E+05,177100,185400,186100,176800,188500,1.96E+05,204500,205500,205500,197200,2.02E+05,203800,1.94E+05,190300,1.94E+05,212100,213300,216600,220700,221700,217900,212200,220200,225200,229600,2.23E+05,223200,227600,232400,239600,
84070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213300,204500,206500,207100,212200,208800,202600,2.05E+05,206600,210100,222300,2.23E+05,220500,213400,227500,232300,234100,222200,241300,238200,241400,223200,223700,223900,227200,227700,234300,255300,2.51E+05,235700,216800,226400,235600,233700,2.34E+05,234800,2.36E+05,239300,239100,240200,240100,215600,217100,212400,241900,2.40E+05,247700,2.54E+05,257900,253300,248400,2.67E+05,268800,272300,283600,293900,308200,282500,274100,258200,258800,2.59E+05,278500,302300,306100,317400,325800,330700,315700,309100,326700,330200,
90260,,,,,,342100,339700,329600,346700,339700,3.40E+05,319400,305300,299900,281400,273600,269900,2.59E+05,265400,281500,335300,347500,3.27E+05,275600,301100,331400,343200,315500,313200,326900,331300,307900,302700,295500,319700,319400,334900,345300,328700,322200,292200,309900,301700,308400,319500,3.06E+05,306800,275400,280200,2.73E+05,305100,307700,326400,316700,312400,275700,306700,331600,363100,325600,322500,318900,314100,324400,323800,343600,364100,371300,373200,358300,383100,396500,389100,385800,396700,413800,423700,393300,388800,381400,428800,442300,439200,441900,457200,4.67E+05,4.49E+05,433200,400700,394700,396800,436700,4.92E+05,492900,478200,426400,433700,432300,443200,457300,4.68E+05,472900,4.73E+05,455100,453200,462600,491100,492900,481400,493700,498900,5.03E+05,508600,5.36E+05,525300,514600,515800,523500,522500,505800,503500,530900,558200,574400,557400,5.26E+05
48316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214300,216200,215700,213400,213100,214800,216200,208700,204100,208700,215200,2.15E+05,2.09E+05,209400,211500,222500,231900,240700,236300,225800,2.30E+05,232300,241700,238100,263600,258500,251200,2.42E+05,243300,2.50E+05,232500,233700,246100,261900,
63028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157600,155800,149300,144700,144600,147500,149500,143200,135200,135400,135100,137600,135500,143900,1.55E+05,164800,166800,182200,1.83E+05,197200,183800,207600,1.96E+05,188600,159700,158800,157200,151500,1.45E+05,146500,149800,155300,154300,157200,156800,156300,1.62E+05,1.72E+05,181400,
78757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366700,372100,372800,346300,356500,3.57E+05,370800,381300,357500,353300,350700,379500,3.86E+05,376700,3.81E+05,395300,411500,415600,418200,397500,399100,397300,414200,407100,409200,421100,422500,428600,396300,432300,424900,4.44E+05,406600,400900,401900,391600,388300,397500,403800,
28081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101700,1.00E+05,108200,108800,1.03E+05,100500,100600,116900,121800,115700,115200,1.19E+05,116200,112900,106900,1.13E+05,129400,132800,144700,139500,1.44E+05,125300,124900,116800,129700,122400,130600,130900,138700,
34275,315600,311300,270700,280400,290400,275400,2.54E+05,281100,286400,284200,233700,230200,235300,206800,200200,206200,227600,208800,251500,224800,231800,230400,249400,238100,176800,174500,187700,192500,2.05E+05,201200,225700,230800,252200,243800,216300,1.99E+05,178400,182400,176500,189400,2.09E+05,224100,226800,2.03E+05,198400,203800,231100,223300,213400,2.02E+05,217300,211800,2.09E+05,208900,198500,200600,198600,2.26E+05,209100,217400,2.14E+05,238900,216600,222500,215600,213100,2.14E+05,232100,266700,273500,263200,252900,248700,251700,251800,262700,265900,268800,256100,249700,2.39E+05,235500,241300,257800,256200,254300,250900,2.59E+05,2.63E+05,265200,273300,271300,281300,284500,297300,298800,301200,289700,293200,284800,321300,317700,317700,291500,286400,278400,277200,278300,302900,325300,313100,311100,305300,304600,310400,309100,338600,350200,328600,3.05E+05,289700,309300,307400,3.00E+05,310800,313900
60061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271600,268200,266200,238900,205900,251100,263400,242900,227500,2.06E+05,240800,227800,241800,256200,257700,264900,255700,282500,300400,306800,319900,329700,336800,299900,246800,220900,240600,262900,2.91E+05,282800,266100,259900,249700,263300,218500,2.33E+05,258600,292500,295500,292500,296200,289600,288300,316100,320500,323400,311500,315600,3.17E+05,318600,3.18E+05,316500,3.15E+05,301500,292300,264400,273700,289900,2.97E+05,301300,275700,292800,284600,301100,308700,329100,337700,349900,321400,292600,301600,319600,349300,324900,316700,303600,290300
33408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202900,202600,228700,221300,234100,212300,2.27E+05,237400,249900,247400,245500,238600,231800,233700,236800,2.55E+05,258900,268500,259500,247200,230900,282100,293600,3.04E+05,274100,278200,279200,283800,280700,270300,254400,257900,269500,2.68E+05,275300,281900,284400,282700,288900,291900,294400,294600,309700,311400,313200,326800,320100,311900,300700,293300,345400,3.33E+05,356200,320100,343800,355700,344800,327500,298900,
43035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54E+05,259200,269100,272800,276100,273600,277800,282200,280100,287900,288300,295300,288800,299800,308300,315800,313200,3.02E+05,302700,291900,3.03E+05,279200,283700,298900,322400,342600,328500,331300,3.25E+05,
23236,2.09E+05,208700,202800,199300,209300,209500,2.06E+05,199700,197600,198200,182100,211400,210200,219100,190900,183700,189600,190300,194600,186500,179400,186700,200200,209300,198100,182700,173700,171800,173600,180400,184400,181500,171200,168200,163700,176700,173100,173800,161800,161700,162100,1.63E+05,168700,163300,1.57E+05,164900,167600,159700,147400,145800,155800,1.59E+05,168900,170700,172600,161500,160700,164500,163600,166700,158200,1.67E+05,168400,177100,171200,176600,172400,178800,1.81E+05,193600,1.94E+05,1.90E+05,170900,170700,172200,183300,186800,192300,188500,185500,179300,178100,165300,166500,167300,1.76E+05,181200,183200,193700,184700,191400,183100,191900,186300,192600,195800,202800,202900,197700,194700,194900,196300,197400,203800,203700,215100,215500,2.20E+05,214200,214500,217600,212100,210300,213300,210300,207700,197700,2.06E+05,211300,219100,223700,229600,224800,220400,216100,
78244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125900,121900,125800,128600,130600,129900,125500,126100,127700,130100,131900,130900,134100,135800,138100,137300,133300,133300,135400,135900,131500,127200,129900,135200,140400,146100,146700,148600,151800,155200,158900,153100,152700,147600,150500,153900,158200,158300,
68046,163400,1.66E+05,174900,169300,163500,158700,157300,157800,160600,1.56E+05,151200,163700,173700,179300,166100,159400,155600,158400,160100,172900,171500,1.65E+05,143600,139500,146800,1.64E+05,1.68E+05,165900,162500,168900,175600,171800,170800,164100,152500,149600,168900,180300,188200,172700,173400,1.73E+05,169500,175300,167500,164300,165700,161100,174200,170100,175600,1.68E+05,166100,161100,169100,168800,172600,158400,163700,169100,172700,167800,160400,162500,165600,165900,1.83E+05,195200,201500,190900,171200,176700,1.74E+05,188500,187300,195700,193500,195900,189300,189900,194400,1.87E+05,180800,165200,176900,178900,197400,195500,206300,205700,213200,210200,201900,196700,195600,195200,196700,203700,209400,210200,210300,211100,207500,207300,212400,223700,236500,241300,271400,271600,271900,2.40E+05,235900,230500,239900,257200,253900,249800,222800,215500,225400,232100,258900,2.48E+05,254100,234500
21015,287300,272600,270200,2.63E+05,260200,275200,275700,270200,272700,273500,2.94E+05,302900,325100,312400,302900,320900,305300,291300,268300,298500,286200,270100,245500,254300,243500,2.53E+05,253100,258600,235200,249700,267800,316300,299600,282800,280700,312800,320200,290800,251900,268600,275200,268500,242500,236500,234100,227600,218500,235200,253200,281600,291800,274300,264100,239900,259700,248500,264300,239900,234600,249700,258800,2.68E+05,282100,2.83E+05,294700,253500,248900,2.46E+05,272900,289900,293100,271500,287600,262600,255600,239500,254200,269200,266100,268600,278100,264100,255500,236300,236700,243900,257200,268200,257100,274300,275200,283100,259600,286700,306400,313800,293500,273200,2.86E+05,285500,283400,271700,2.79E+05,276100,264600,242600,239500,264600,276200,311300,282500,283200,265500,266400,279600,284500,288600,275500,274900,276600,271800,267800,2.86E+05,289100,273100,242700
75189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72E+05,172600,159200,158100,1.56E+05,163800,166500,165100,160100,155600,159700,167100,182200,182500,184500,182800,183600,182100,177500,1.82E+05,180700,179800,1.88E+05,210100,211300,205800,191200,196200,197400,1.95E+05,193300,198600,205500,213900,208500,206700,207400,214900,218600,228800,2.35E+05,242600,223100,224500,230500,232900,230800,229100,238900,240100,
91354,461400,438900,434700,432600,415800,406500,418600,422200,418500,407400,404100,4.16E+05,414300,420500,424300,401600,4.01E+05,374700,395400,394700,4.16E+05,426500,404600,392400,363700,397100,397400,411400,388900,382800,387700,373900,362700,347100,358400,377800,372300,368900,360600,361100,344800,335600,342200,350500,348900,3.43E+05,342500,347400,361800,391800,381800,374900,359200,381900,370100,387900,365100,387200,378800,4.08E+05,386800,388300,387100,425700,422400,422600,417500,433800,437700,436200,435300,461900,440800,452500,431200,4.51E+05,454700,453300,467100,456600,460600,452500,4.46E+05,454900,455200,462900,457100,459100,457200,4.61E+05,461700,464400,473900,484800,499900,493700,512100,506700,514200,514100,5.22E+05,533400,522500,525600,518200,529200,535400,530900,528300,530700,547400,5.50E+05,559800,572400,576400,590900,562800,596100,584600,615300,554300,545500,528700,567300,553200,551900
38135,153500,1.48E+05,147100,1.49E+05,149600,159400,151200,147600,138800,132400,128600,130900,142900,143400,140700,131700,131400,147600,156200,1.61E+05,1.39E+05,137900,141700,150200,146800,138600,128900,119900,114300,122800,122800,127900,120900,1.32E+05,129800,127600,116800,113800,110600,120300,124800,134800,124900,122600,124400,117700,115100,101500,122400,131900,132200,117300,115200,132500,1.48E+05,147800,133700,114200,115400,120700,127500,124500,116800,118700,122500,129400,132700,130700,129600,128400,127200,129300,123800,119600,120400,123300,128700,126100,127600,1.28E+05,124200,130200,137700,145200,1.44E+05,145100,146700,147400,133300,1.36E+05,136300,150300,149200,146700,141400,143500,150100,152400,151400,145700,148900,1.66E+05,166300,164100,1.52E+05,152900,154100,145600,154200,160900,167900,173200,165900,177600,170100,169700,161900,164400,168700,178800,177100,182200,1.73E+05,177300,168800,183200
93004,465400,453400,4.39E+05,423900,425700,437500,427100,421300,412900,410400,413600,411400,408300,4.04E+05,390100,403100,396400,397400,382800,392200,403900,415300,412300,402700,411100,406500,395700,382300,393800,401300,395900,400900,394800,388300,365900,376200,378600,380300,386600,381800,394400,372300,370800,352400,368500,372400,387600,373700,3.75E+05,352700,351400,356400,369900,375100,366800,364300,377600,389900,401600,403700,418800,419600,425700,418600,429300,427700,428500,425600,442800,462200,469400,453700,450900,445800,453200,455600,464200,4.73E+05,481300,478900,467800,458200,456700,462800,457400,473900,483200,501400,497500,491300,493700,496700,498100,493900,514100,531500,527900,516900,502400,508100,498800,511900,511300,5.25E+05,531400,535300,5.33E+05,534400,551200,554800,558900,556500,562300,5.51E+05,546300,540100,562600,565300,580600,,,,,,,
91101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408100,360200,376200,345500,405700,381800,415600,395500,406500,368300,380600,384300,346800,314800,316800,3.44E+05,362200,351100,3.95E+05,415200,424400,413700,431500,455400,457500,407600,400500,404800,459200,457100,438600,435700,426100,468400,481500,516200,489100,494400,503900,508900,539300,538600,575300,505800,545400,512200,5.61E+05,4.82E+05,492400,511700,6.18E+05,607600,548800,460600,4.80E+05,5.26E+05,524100,507700,500800,499100,4.93E+05,451700,449100,469800,499300,539700,533200,538100,535300,535300,523800,548400,569500,599300,573700,562700,560400,5.49E+05,536600,507500,562300,598400,642300,603700,599100,568500,5.48E+05,578100,619300,661700,647400,621600
40205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239700,220800,238900,2.47E+05,262100,255600,240400,237700,245100,2.43E+05,246600,236200,2.57E+05,254300,259500,253500,265300,263700,2.69E+05,262500,272900,275700,264900,241500,231400,250300,268200,287100,294200,294400
34691,100700,83300,80600,69100,68400,64100,71100,70600,63600,5.60E+04,55500,59300,58100,58800,60600,6.40E+04,66600,66100,66300,62800,62800,61400,59200,65400,69500,66900,59100,57900,60700,58400,5.70E+04,5.60E+04,56100,49600,46500,48200,48300,50500,47900,46900,43500,4.10E+04,43200,42600,43900,44400,49400,48500,46200,43600,43300,42200,40200,37700,3.90E+04,42600,46400,44800,44200,44500,47500,48200,49100,49900,50100,50700,51200,49800,48500,48300,47400,51500,51600,5.50E+04,49900,50200,4.70E+04,47700,48900,51800,54900,51100,51300,51800,5.60E+04,5.90E+04,6.20E+04,60400,60300,59100,62600,65100,62300,62300,63600,66600,69400,65600,66600,6.80E+04,71400,72700,72200,74400,77200,8.10E+04,84800,86800,88400,84700,8.60E+04,87400,94800,9.50E+04,104400,108400,108800,100800,96600,104300,113900,115100,114500,1.06E+05,115100,113900
33496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.83E+05,303200,310400,3.03E+05,269400,268600,299200,325300,311700,297800,277500,2.90E+05,307200,310500,309700,291400,299400,303100,276800,264700,246100,274800,2.84E+05,301900,283700,314100,345800,360600,341300,303500,304900,302800,299200,
60077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179100,158200,160600,1.76E+05,1.84E+05,190800,193600,176600,1.95E+05,191400,212700,199900,220500,242900,262900,272500,2.87E+05,249800,220500,200700,2.15E+05,228400,221500,227800,238700,243400,239100,227100,237300,254200,268200,270100,255400,232200,232900,256500,266300,273400,263300,249300,239100,253700,2.83E+05,264800,2.43E+05,238700,254400,261400,253800,270100,266700,260500,267800,250200,270900,246900,258200,256500,2.56E+05,277700
29169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117200,112600,117900,118100,119100,131400,136100,1.38E+05,120700,112700,112300,103300,108700,109800,117200,1.19E+05,118300,119500,117200,117800,126300,1.24E+05,1.19E+05,107400,98800,113400,114200,132300,117200,119100,115700,118800,
90712,442700,424300,408400,401200,408200,409400,408600,400400,4.01E+05,398100,397800,394800,3.87E+05,380100,375800,378800,389400,391900,3.97E+05,385900,386700,387800,4.00E+05,409300,4.09E+05,403900,395600,396100,386100,3.85E+05,381200,387400,377700,370500,367600,355800,351500,342400,345900,338200,337500,340600,345900,344500,344600,3.45E+05,346100,339300,333200,341700,344800,351800,340300,349700,353400,3.71E+05,370400,373500,372400,377300,391600,399800,411500,413100,412100,4.11E+05,415100,427200,432200,428400,426200,443200,449500,448800,435900,435500,435500,4.39E+05,441800,444700,442200,445600,4.49E+05,458300,463200,465300,462300,464400,4.73E+05,480600,485100,486800,484800,488800,500500,5.10E+05,5.06E+05,504800,503500,509500,504800,499300,503200,502500,517800,527300,533300,529900,528800,529100,526600,535800,549900,561700,547300,539400,533400,546900,545500,560400,566500,5.75E+05,570500,570100,575400,583500
